,10.0,1.0,0.1,0.01
0,0.8120978356244516,0.8091912840011699,0.7912766890903773,0.7449912255045334
1,0.8380374378473238,0.8340340742907283,0.8225541093887101,0.8028846153846154
2,0.8407063468850541,0.8381471190406552,0.8269779175197426,0.807801988885639
3,0.8449473530272009,0.842260163790582,0.8317856098274349,0.8153151506288389
4,0.8434666569172272,0.8412913132494881,0.8320598128107634,0.815516232816613
5,0.8439053816905528,0.8423332845861363,0.8330286633518573,0.8175818952910208
6,0.8454591985960808,0.8428634103539047,0.8352040070195964,0.8213841766598421
7,0.8485119918104709,0.8462635273471776,0.8398837379350688,0.8246014916642294
8,0.8472872184849372,0.8455688797894121,0.8388600467973092,0.8245100906697865
9,0.8461355659549575,0.8447828312372039,0.8384396022228722,0.8255155016086575
10,0.8485302720093595,0.8480549868382568,0.8406515062883885,0.82650263234864
11,0.8469398947060544,0.8458613629716292,0.8404687042995028,0.8261918689675344
12,0.8500292483182217,0.8491883591693478,0.844106463878327,0.8304694355074583
13,0.849974407721556,0.8482926294238081,0.8424978063761334,0.8301769523252412
14,0.8493711611582334,0.8483474700204738,0.8426440479672419,0.8310909622696695
15,0.8502120503071073,0.8488410353904651,0.84368601930389,0.831237203860778
16,0.8487861947937994,0.8480732670371454,0.8444537876572097,0.8322060544018719
17,0.8504131324948816,0.8493346007604563,0.8453677976016379,0.8327361801696402
